1	-0.0744693	0.0953199	-0.00073732	0.0944383	0.0101109	0.00628319	-0.00073732	0.0944383
2	-0.0855636	-0.05865	0.0126491	0.0134105	-0.059612	0.00628319	0.0126491	0.0134105
3	0.515857	0.131059	0.152813	0.0746151	0.0228011	0.00628319	0.152813	0.0746151
4	0.408595	0.0143358	0.220455	0.0734504	-0.0173345	0.00628319	0.220455	0.0734504
5	0.0455907	0.131488	0.270437	0.0690343	0.0460362	0.00628319	0.270437	0.0690343
6	0.354504	-0.0631744	0.285685	0.0576931	0.0881079	0.00628319	0.285685	0.0576931
7	0.607536	0.0118993	0.380349	0.0645658	0.0437725	0.00628319	0.380349	0.0645658
8	0.469399	-0.0758646	0.399764	0.058585	-0.00563807	0.00628319	0.399764	0.058585
9	0.0202795	0.0373059	0.359191	0.0460973	0.0516667	0.00628319	0.359191	0.0460973
10	0.150551	0.110238	0.366401	0.0419066	0.0635336	0.00628319	0.366401	0.0419066
11	-0.10544	-0.0436815	0.286628	0.0291685	0.0234287	0.00628319	0.286628	0.0291685
12	-0.139715	0.0118528	0.21904	0.0202833	0.06842	0.00628319	0.21904	0.0202833
13	0.149837	0.071945	0.231207	0.019512	0.0922439	0.00628319	0.231207	0.019512
14	0.0488906	0.0122543	0.211417	0.0165001	0.0386306	0.00628319	0.211417	0.0165001
15	0.455001	0.010437	0.269468	0.0193369	0.0752049	0.00628319	0.269468	0.0193369
16	-0.103179	-0.133297	0.202883	0.0137669	0.0857517	0.00628319	0.202883	0.0137669
17	0.440073	0.182435	0.272687	0.0171306	0.122534	0.00628319	0.272687	0.0171306
18	0.340175	-0.0462181	0.289643	0.0172544	0.12366	0.00628319	0.289643	0.0172544
19	-0.112334	-0.0963927	0.234762	0.0133232	0.144177	0.00628319	0.234762	0.0133232
20	0.0874152	0.132501	0.235554	0.0125942	0.141843	0.00628319	0.235554	0.0125942
21	-0.0708845	-0.155402	0.19288	0.00982111	0.111481	0.00628319	0.19288	0.00982111
22	0.637164	0.104892	0.270161	0.0128231	0.156965	0.00628319	0.270161	0.0128231
23	-0.195877	0.105997	0.222851	0.0103933	0.118296	0.00628319	0.222851	0.0103933
24	-0.0900133	0.0141992	0.195693	0.00868268	0.203773	0.00628319	0.195693	0.00868268
25	0.514455	-0.212063	0.234066	0.00972111	0.130058	0.00628319	0.234066	0.00972111
26	-0.198495	0.0561906	0.191031	0.00783708	0.136143	0.00628319	0.191031	0.00783708
27	0.173036	0.141801	0.204587	0.00793707	0.206543	0.00628319	0.204587	0.00793707
28	-0.0541665	-0.00877173	0.182215	0.00687252	0.202238	0.00628319	0.182215	0.00687252
29	-0.089033	-0.00556229	0.160206	0.0058338	0.219267	0.00628319	0.160206	0.0058338
30	0.387842	0.14994	0.196702	0.0067579	0.128107	0.00628319	0.196702	0.0067579
31	0.160145	0.113522	0.200526	0.00674355	0.176124	0.00628319	0.200526	0.00674355
32	0.0749542	-0.037931	0.193013	0.00630375	0.190014	0.00628319	0.193013	0.00630375
33	0.329556	-0.0910507	0.210165	0.00657859	0.207073	0.00628319	0.210165	0.00657859
34	0.212611	0.0046441	0.21508	0.00656965	0.128327	0.00628319	0.21508	0.00656965
35	0.0648064	-0.0609697	0.205476	0.00612831	0.252796	0.00628319	0.205476	0.00612831
36	-0.0485976	0.003965	0.189329	0.00551009	0.196749	0.00628319	0.189329	0.00551009
37	0.172165	-0.0793228	0.192969	0.00539992	0.225708	0.00628319	0.192969	0.00539992
38	0.289502	0.104683	0.20842	0.00565192	0.263847	0.00628319	0.20842	0.00565192
39	0.60404	-0.0686724	0.244391	0.00639718	0.222553	0.00628319	0.244391	0.00639718
40	0.443884	-0.135458	0.26016	0.00669917	0.270163	0.00628319	0.26016	0.00669917
41	0.192572	0.128218	0.261277	0.0066264	0.258024	0.00628319	0.261277	0.0066264
42	0.375081	-0.175615	0.273451	0.00672976	0.234689	0.00628319	0.273451	0.00672976
43	-0.261948	0.0989748	0.239662	0.00588124	0.266051	0.00628319	0.239662	0.00588124
44	0.272425	-0.0354433	0.25122	0.0059005	0.228435	0.00628319	0.25122	0.0059005
45	-0.292503	0.077943	0.217459	0.0050973	0.243057	0.00628319	0.217459	0.0050973
46	0.069503	-0.107609	0.214198	0.00482967	0.269903	0.00628319	0.214198	0.00482967
47	0.713189	-0.0870656	0.254518	0.00548912	0.254745	0.00628319	0.254518	0.00548912
48	0.311887	0.10398	0.2604	0.00559361	0.37339	0.00628319	0.2604	0.00559361
49	0.594531	-0.0760608	0.286706	0.00599009	0.225914	0.00628319	0.286706	0.00599009
50	0.0508738	0.155027	0.275301	0.0057391	0.235761	0.00628319	0.275301	0.0057391
51	-0.27443	0.0530802	0.247014	0.00509675	0.292092	0.00628319	0.247014	0.00509675
52	0.146536	0.0219414	0.24998	0.00497496	0.324057	0.00628319	0.24998	0.00497496
53	0.9638	0.0584553	0.302052	0.00576296	0.312934	0.00628319	0.302052	0.00576296
54	0.380196	-0.124945	0.304286	0.00581868	0.343525	0.00628319	0.304286	0.00581868
55	0.029876	0.0294767	0.29226	0.00554257	0.299736	0.00628319	0.29226	0.00554257
56	0.388779	0.137883	0.306797	0.0056538	0.312703	0.00628319	0.306797	0.0056538
57	0.672288	-0.0293783	0.332454	0.00598651	0.336243	0.00628319	0.332454	0.00598651
58	0.194565	-0.297349	0.323807	0.00580875	0.307024	0.00628319	0.323807	0.00580875
59	0.449731	-0.0489817	0.336921	0.00590415	0.368781	0.00628319	0.336921	0.00590415
60	0.46585	0.0209432	0.348477	0.00601164	0.297266	0.00628319	0.348477	0.00601164
61	0.162816	0.0127746	0.34248	0.00585754	0.343004	0.00628319	0.34248	0.00585754
62	0.331312	0.220619	0.350448	0.00587301	0.321615	0.00628319	0.350448	0.00587301
63	0.372345	0.15951	0.358187	0.00590602	0.323469	0.00628319	0.358187	0.00590602
64	-0.28373	0.170978	0.330399	0.00544575	0.42619	0.00628319	0.330399	0.00544575
65	0.654491	-0.160571	0.356987	0.00565352	0.350228	0.00628319	0.356987	0.00565352
66	0.506645	-0.093222	0.366254	0.00574561	0.376585	0.00628319	0.366254	0.00574561
67	-0.253429	0.194162	0.339507	0.00534193	0.479319	0.00628319	0.339507	0.00534193
68	0.0212175	0.00341408	0.333387	0.0051219	0.356314	0.00628319	0.333387	0.0051219
69	0.374499	0.0256262	0.343123	0.00514566	0.459054	0.00628319	0.343123	0.00514566
70	0.683021	0.03995	0.364773	0.00536132	0.389395	0.00628319	0.364773	0.00536132
71	0.151419	0.0396944	0.356141	0.00523301	0.440349	0.00628319	0.356141	0.00523301
72	0.398072	0.136901	0.365555	0.0052659	0.436786	0.00628319	0.365555	0.0052659
73	0.398054	-0.00373532	0.371423	0.0052813	0.478275	0.00628319	0.371423	0.0052813
74	0.660341	-0.0492798	0.389299	0.00543703	0.47285	0.00628319	0.389299	0.00543703
75	0.225903	0.072785	0.384196	0.00535195	0.446506	0.00628319	0.384196	0.00535195
76	0.121634	-0.0786094	0.377777	0.0052018	0.54597	0.00628319	0.377777	0.0052018
77	0.366103	-0.0883653	0.383753	0.00518484	0.435653	0.00628319	0.383753	0.00518484
78	0.478333	-0.075352	0.392394	0.00522463	0.493809	0.00628319	0.392394	0.00522463
79	0.54556	-0.0575146	0.402745	0.00529421	0.432745	0.00628319	0.402745	0.00529421
80	0.72352	0.070197	0.420549	0.00545163	0.44284	0.00628319	0.420549	0.00545163
81	0.155407	0.261332	0.412018	0.00534336	0.509077	0.00628319	0.412018	0.00534336
82	0.671066	0.0796946	0.430657	0.00546341	0.5003	0.00628319	0.430657	0.00546341
83	0.803976	0.0210656	0.448995	0.00562959	0.461241	0.00628319	0.448995	0.00562959
84	0.402914	0.247555	0.449506	0.0056233	0.494451	0.00628319	0.449506	0.0056233
85	0.455007	-0.0814113	0.45462	0.00561834	0.494784	0.00628319	0.45462	0.00561834
86	0.124592	0.00737751	0.445955	0.00547999	0.475821	0.00628319	0.445955	0.00547999
87	0.482458	0.0487476	0.45536	0.00549386	0.512352	0.00628319	0.45536	0.00549386
88	0.920243	0.0470424	0.478676	0.00567879	0.503966	0.00628319	0.478676	0.00567879
89	0.42438	-0.0294112	0.476899	0.00565591	0.517872	0.00628319	0.476899	0.00565591
90	0.366676	0.0277552	0.477953	0.00561333	0.519981	0.00628319	0.477953	0.00561333
91	0.697099	-0.258848	0.491264	0.00567965	0.568716	0.00628319	0.491264	0.00567965
92	0.704305	0.237459	0.503005	0.00576623	0.513028	0.00628319	0.503005	0.00576623
93	0.790357	0.0830448	0.516914	0.00586982	0.484167	0.00628319	0.516914	0.00586982
94	0.355408	0.123856	0.513544	0.00581879	0.579256	0.00628319	0.513544	0.00581879
95	0.66843	-0.191546	0.524876	0.00586042	0.514968	0.00628319	0.524876	0.00586042
96	0.311499	0.165442	0.52109	0.0057955	0.529151	0.00628319	0.52109	0.0057955
97	0.559766	-0.0202698	0.529164	0.00580473	0.553466	0.00628319	0.529164	0.00580473
98	1.00863	0.0847116	0.550984	0.00595874	0.575352	0.00628319	0.550984	0.00595874
99	0.484369	-0.0691618	0.54876	0.00593519	0.584345	0.00628319	0.54876	0.00593519
100	1.1514	-0.217097	0.574365	0.00610804	0.630312	0.00628319	0.574365	0.00610804
101	0.408359	0.105557	0.568241	0.00606303	0.586934	0.00628319	0.568241	0.00606303
102	0.420058	-0.0472715	0.569448	0.00601629	0.643278	0.00628319	0.569448	0.00601629
103	0.917961	-0.00163995	0.587294	0.00611369	0.611214	0.00628319	0.587294	0.00611369
104	0.446158	-0.122051	0.583865	0.00606962	0.668853	0.00628319	0.583865	0.00606962
105	0.385207	0.0958892	0.583691	0.00601637	0.663799	0.00628319	0.583691	0.00601637
106	0.634512	-0.138201	0.591576	0.00602362	0.662037	0.00628319	0.591576	0.00602362
107	0.698426	0.0505213	0.599419	0.00605222	0.618818	0.00628319	0.599419	0.00605222
108	0.44633	-0.0334327	0.598156	0.00601015	0.583427	0.00628319	0.598156	0.00601015
109	0.683325	0.129343	0.607288	0.00603411	0.541306	0.00628319	0.607288	0.00603411
110	1.2371	0.000502571	0.630947	0.00619146	0.669815	0.00628319	0.630947	0.00619146
111	0.654081	-0.0807593	0.630153	0.00619493	0.626021	0.00628319	0.630153	0.00619493
112	0.35882	-0.0894238	0.626128	0.00612601	0.677775	0.00628319	0.626128	0.00612601
113	0.679545	0.172595	0.635323	0.00614154	0.667257	0.00628319	0.635323	0.00614154
114	0.356242	0.0594744	0.631248	0.0060769	0.607342	0.00628319	0.631248	0.0060769
115	0.720206	-0.0399839	0.641004	0.00609449	0.648832	0.00628319	0.641004	0.00609449
116	0.929818	0.087657	0.653505	0.00616118	0.658967	0.00628319	0.653505	0.00616118
117	1.13206	0.0184194	0.669293	0.00626706	0.652228	0.00628319	0.669293	0.00626706
118	0.155294	0.200131	0.655075	0.00616109	0.693309	0.00628319	0.655075	0.00616109
119	-0.184802	0.0127267	0.640332	0.005979	0.657115	0.00628319	0.640332	0.005979
120	0.545568	0.000420496	0.649835	0.00595577	0.665639	0.00628319	0.649835	0.00595577
121	1.2302	-0.0757047	0.671845	0.00607577	0.667169	0.00628319	0.671845	0.00607577
122	0.468149	0.0769419	0.665142	0.00603565	0.666895	0.00628319	0.665142	0.00603565
123	0.765867	-0.110583	0.674003	0.00605221	0.712025	0.00628319	0.674003	0.00605221
124	0.901958	0.01421	0.68381	0.00609733	0.662073	0.00628319	0.68381	0.00609733
125	0.688168	0.00352534	0.68612	0.00609769	0.701523	0.00628319	0.68612	0.00609769
126	0.0655196	0.0322603	0.673577	0.00597753	0.723129	0.00628319	0.673577	0.00597753
127	1.00365	-0.0694243	0.692586	0.0060376	0.78636	0.00628319	0.692586	0.0060376
128	0.794787	-0.232256	0.696091	0.00605168	0.712841	0.00628319	0.696091	0.00605168
129	0.784992	-0.0802859	0.701565	0.00606578	0.678073	0.00628319	0.701565	0.00606578
130	-0.0188726	-0.0230672	0.685866	0.00593318	0.714262	0.00628319	0.685866	0.00593318
131	0.830986	-0.0724478	0.700517	0.00595608	0.689919	0.00628319	0.700517	0.00595608
132	0.0722674	0.201289	0.687118	0.00584666	0.69165	0.00628319	0.687118	0.00584666
133	0.0391749	-0.0428615	0.679746	0.00572779	0.743948	0.00628319	0.679746	0.00572779
134	0.693389	-0.0830061	0.690149	0.00572669	0.654996	0.00628319	0.690149	0.00572669
135	0.612876	0.0838222	0.69221	0.00571377	0.789099	0.00628319	0.69221	0.00571377
136	1.10308	0.128318	0.708117	0.00578668	0.715707	0.00628319	0.708117	0.00578668
137	0.972267	-0.00347181	0.715093	0.00583137	0.744287	0.00628319	0.715093	0.00583137
138	0.274347	0.00997764	0.705254	0.00575786	0.74592	0.00628319	0.705254	0.00575786
139	0.727068	-0.107556	0.713733	0.00575813	0.743508	0.00628319	0.713733	0.00575813
140	0.15116	-0.138294	0.702915	0.00566322	0.774939	0.00628319	0.702915	0.00566322
141	0.321696	-0.0416266	0.702216	0.00559874	0.699987	0.00628319	0.702216	0.00559874
142	0.972963	-0.0663085	0.716626	0.00564019	0.810804	0.00628319	0.716626	0.00564019
143	1.08565	0.042647	0.727401	0.00569918	0.809966	0.00628319	0.727401	0.00569918
144	1.58277	-0.0832702	0.748928	0.00583045	0.781345	0.00628319	0.748928	0.00583045
145	0.65627	-0.0756507	0.742114	0.00581596	0.792804	0.00628319	0.742114	0.00581596
146	1.04471	0.157985	0.75424	0.00586247	0.813432	0.00628319	0.75424	0.00586247
147	0.619252	-0.141588	0.751746	0.00584049	0.827206	0.00628319	0.751746	0.00584049
148	0.948813	-0.123716	0.761233	0.0058661	0.798481	0.00628319	0.761233	0.0058661
149	0.81169	-0.133288	0.764088	0.00587087	0.785792	0.00628319	0.764088	0.00587087
150	0.706604	-0.03365	0.765933	0.00586184	0.794003	0.00628319	0.765933	0.00586184
151	0.831922	-0.0910569	0.771556	0.0058689	0.800881	0.00628319	0.771556	0.0058689
152	0.753897	-0.121429	0.774033	0.00586427	0.80952	0.00628319	0.774033	0.00586427
153	0.941202	0.0331468	0.781649	0.00588647	0.797608	0.00628319	0.781649	0.00588647
154	0.590108	-0.0307793	0.779361	0.00586054	0.832401	0.00628319	0.779361	0.00586054
