93	0	0	0.479966	0.909	0.75	2.92906	-0.128187
94	0.004	-0.001	0.485202	0.909	0.75	2.04462	1.58183
95	0.001	0	0.490438	0.909	0.75	2.08119	1.15477
96	0.005	0.001	0.493928	0.909	0.75	3.83298	1.59584
97	0.001	0.007	0.499164	0.909	0.75	3.16215	-0.0936998
98	0	0.006	0.5044	0.909	0.75	2.59592	-0.388639
99	0.002	0.005	0.509636	0.909	0.75	0.744748	3.20378
100	-0.005	0.001	0.513127	0.909	0.75	2.86096	2.10713
101	0.003	0.004	0.518363	0.909	0.75	-0.317584	1.14291
102	-0.001	0.004	0.523599	0.909	0.75	-0.145644	0.982737
103	-0.001	0.001	0.527089	0.909	0.75	1.26011	1.02774
104	0	-0.002	0.532325	0.909	0.75	3.50212	2.89316
105	-0.002	0.005	0.535816	0.909	0.75	3.16402	1.90448
106	0.003	0	0.541052	0.909	0.75	2.42705	-0.804973
107	0	-0.003	0.546288	0.909	0.75	0.355706	1.4162
108	-0.001	-0.002	0.551524	0.909	0.75	4.04733	2.01759
109	0.007	0	0.555015	0.909	0.75	2.9663	0.635887
110	-0.004	-0.001	0.560251	0.909	0.75	1.2853	1.73983
111	0	-0.003	0.565487	0.909	0.75	2.19704	2.23204
112	-0.001	0.001	0.570723	0.909	0.75	2.2761	2.54321
113	-0.001	-0.001	0.575959	0.909	0.75	2.4348	0.755194
114	0	0.002	0.579449	0.909	0.75	1.38801	2.4138
115	-0.005	0.002	0.584685	0.909	0.75	1.74362	1.05025
116	-0.001	0.001	0.589921	0.909	0.75	2.19883	1.26864
117	-0.001	0.002	0.595157	0.909	0.75	2.97288	0.739399
118	-0.003	0.008	0.600393	0.909	0.75	1.78146	1.4503
119	-0.002	0.009	0.603884	0.909	0.75	3.03696	-0.337978
120	-0.003	0.001	0.60912	0.909	0.75	3.43108	2.44343
121	-0.004	0.005	0.614356	0.909	0.75	1.20581	1.40794
122	0.005	0.008	0.619592	0.909	0.75	-0.59408	1.0394
123	-0.006	0.002	0.623083	0.909	0.75	3.50261	0.469084
124	-0.003	0.001	0.628319	0.909	0.75	1.18747	0.811254
125	0.004	0.002	0.633555	0.909	0.75	0.740727	-0.039113
126	-0.001	-0.001	0.638791	0.909	0.75	1.86876	1.48072
127	0	-0.005	0.644026	0.909	0.75	1.3887	1.5326
128	-0.005	0.004	0.649262	0.909	0.75	1.14961	0.681023
129	0.002	0.002	0.654498	0.909	0.75	1.33658	2.26335
130	0.002	0	0.659734	0.909	0.75	0.8371	1.21066
131	-0.004	-0.002	0.66497	0.909	0.75	0.428856	2.26918
132	0.002	-0.001	0.670206	0.909	0.75	1.20762	2.9357
133	0.005	0.003	0.675442	0.909	0.75	1.54325	0.735182
134	0.002	0.003	0.680678	0.909	0.75	1.19503	1.26059
135	-0.001	0.001	0.685914	0.909	0.75	0.597082	1.60777
136	0.002	0.006	0.69115	0.909	0.75	0.427205	0.573177
137	0	0.011	0.696386	0.909	0.751	0.553529	2.30035
138	-0.001	0	0.699877	0.909	0.75	0.0477273	3.18819
139	0.002	0	0.706858	0.909	0.75	1.52809	1.77257
140	0.001	0	0.710349	0.909	0.75	1.91318	2.45995
141	0	-0.002	0.71733	0.909	0.75	2.44536	2.35807
142	-0.002	-0.001	0.722566	0.909	0.75	0.241305	0.639985
143	0	-0.001	0.727802	0.909	0.75	1.56073	1.67203
144	0.005	-0.006	0.733038	0.909	0.75	2.43462	2.60905
145	0.003	-0.003	0.738274	0.909	0.75	1.77242	1.73174
146	0.004	0.004	0.741765	0.909	0.75	0.0970355	1.98762
147	0.004	-0.001	0.747001	0.909	0.75	2.53648	0.75076
148	0	0.001	0.752237	0.909	0.75	3.78969	-0.1528
149	-0.007	0.007	0.757473	0.909	0.75	2.14942	2.39127
150	0.004	-0.002	0.762709	0.909	0.75	1.82806	-0.983203
151	0.003	-0.002	0.767945	0.909	0.75	1.58012	1.95979
152	-0.003	-0.002	0.773181	0.909	0.75	1.38169	0.144852
153	0.003	-0.002	0.778417	0.909	0.75	1.49776	1.53034
154	0.004	0	0.783653	0.909	0.75	2.35847	0.971396
155	0.003	-0.008	0.788889	0.909	0.75	2.36733	2.82881
156	-0.001	-0.006	0.794125	0.909	0.75	2.44495	1.31581
157	-0.002	0	0.799361	0.909	0.75	0.346635	-0.260498
158	-0.002	-0.004	0.804597	0.909	0.75	1.01074	0.550588
159	-0.003	-0.008	0.811578	0.909	0.75	1.73287	0.901051
160	-0.003	-0.001	0.816814	0.909	0.75	0.874993	-0.128018
161	0.002	0.004	0.82205	0.909	0.75	2.39734	2.39128
162	0.009	-0.002	0.827286	0.909	0.75	1.29884	1.76975
163	0.017	-0.006	0.832522	0.909	0.75	2.48299	-0.286259
164	0.032	-0.009	0.837758	0.91	0.751	0.372799	0.82839
165	0.033	-0.005	0.842994	0.91	0.751	0.927471	2.13799
166	0.042	-0.001	0.84823	0.91	0.751	1.68025	1.56859
167	0.046	-0.009	0.855211	0.911	0.751	-0.445097	0.191647
168	0.044	-0.009	0.860447	0.911	0.752	1.82782	1.10829
169	0.062	-0.014	0.867429	0.912	0.752	1.91727	1.47957
170	0.071	-0.012	0.872665	0.912	0.752	-0.85706	1.89866
171	0.077	-0.004	0.877901	0.913	0.753	2.24062	0.907489
172	0.059	0.005	0.884882	0.913	0.753	1.17075	1.1115
173	0.073	0.012	0.890118	0.913	0.754	0.212937	3.02458
174	0.087	0.01	0.895354	0.914	0.755	1.47552	1.78156
175	0.091	0.011	0.90059	0.914	0.756	-0.332522	1.82612
176	0.105	0.003	0.905826	0.915	0.756	2.49105	1.28309
177	0.113	0.006	0.911062	0.916	0.757	2.4	-0.185962
178	0.115	-0.001	0.916298	0.916	0.758	0.725837	2.07903
179	0.121	0.004	0.921534	0.917	0.759	2.334	2.4215
180	0.129	-0.005	0.92677	0.918	0.76	1.51622	1.93486
181	0.121	0.004	0.932006	0.919	0.761	1.12304	1.67799
182	0.139	0.006	0.937242	0.919	0.762	2.23104	3.123
183	0.135	0.004	0.942478	0.92	0.764	-0.237668	-0.147101
184	0.139	-0.001	0.947714	0.921	0.765	1.82617	1.30613
185	0.14	-0.006	0.951204	0.922	0.766	-0.25375	1.18747
186	0.137	-0.003	0.95644	0.923	0.767	3.31877	1.38287
187	0.149	-0.008	0.961676	0.924	0.768	1.31419	1.20667
188	0.14	-0.012	0.966912	0.924	0.769	1.66786	0.48099
189	0.139	-0.002	0.972148	0.925	0.77	1.41693	3.10258
190	0.145	0.002	0.977384	0.926	0.772	2.76855	1.77669
191	0.144	-0.004	0.984366	0.927	0.773	0.983089	2.00591
192	0.143	-0.005	0.989602	0.928	0.774	1.71928	2.55979
193	0.147	-0.005	0.994838	0.929	0.775	3.33939	3.48139
194	0.142	-0.001	1.00007	0.93	0.776	3.17032	1.72952
195	0.141	-0.003	1.00531	0.93	0.778	1.37958	1.16102
196	0.137	-0.008	1.0088	0.931	0.779	1.98611	1.28865
197	0.14	-0.005	1.01404	0.932	0.78	1.99655	2.24488
198	0.139	-0.004	1.01927	0.933	0.781	0.742549	2.0602
199	0.144	-0.002	1.02451	0.933	0.782	0.67493	-0.2523
200	0.137	-0.003	1.02974	0.934	0.784	2.21922	2.63237
201	0.144	0	1.03498	0.935	0.785	0.307059	0.388607
202	0.149	0.005	1.03847	0.936	0.786	4.13439	1.83378
203	0.141	0.006	1.04371	0.936	0.787	1.85733	2.50097
204	0.138	0.003	1.04894	0.937	0.789	1.25902	1.96619
205	0.142	-0.003	1.05418	0.938	0.79	0.949209	1.11224
206	0.143	0.005	1.05767	0.938	0.791	1.65966	1.63603
207	0.134	0.002	1.06291	0.939	0.792	2.10993	1.81858
208	0.131	0.005	1.06814	0.94	0.794	1.12155	2.98099
209	0.135	0.01	1.07338	0.94	0.795	2.11293	1.66785
210	0.12	0.007	1.07861	0.941	0.796	2.19401	0.384057
211	0.113	0.005	1.08385	0.941	0.797	2.06181	0.639076
212	0.102	0.004	1.08909	0.942	0.798	1.57996	1.15909
213	0.096	0.001	1.09432	0.942	0.799	1.30905	1.02824
214	0.113	-0.002	1.09956	0.943	0.8	2.91747	2.93753
215	0.107	-0.002	1.10479	0.943	0.801	4.17188	1.98287
216	0.108	0.01	1.11003	0.944	0.802	2.88943	0.728631
217	0.103	-0.001	1.11527	0.944	0.803	1.25798	0.524004
218	0.095	-0.007	1.1205	0.945	0.804	1.248	1.56592
219	0.101	0	1.12574	0.945	0.805	1.16735	0.289522
220	0.092	-0.003	1.13097	0.946	0.805	-0.0558034	1.09255
221	0.098	0.003	1.13621	0.946	0.806	2.1089	1.1937
222	0.108	0.002	1.14145	0.946	0.807	0.896815	0.471947
223	0.112	-0.001	1.14843	0.947	0.808	1.73003	0.0298069
224	0.103	-0.019	1.15366	0.947	0.809	2.86157	2.51644
225	0.094	-0.02	1.16064	0.948	0.81	-0.662818	2.76408
226	0.093	-0.001	1.16588	0.948	0.811	1.63473	2.242
227	0.092	0.003	1.17286	0.949	0.812	1.75186	1.45828
228	0.099	-0.003	1.17984	0.949	0.813	1.35348	2.377
229	0.098	-0.003	1.18508	0.95	0.814	2.43496	1.80763
230	0.097	-0.007	1.19206	0.95	0.814	2.34245	2.09177
231	0.098	-0.003	1.19904	0.95	0.815	2.06051	2.71209
232	0.097	-0.003	1.20602	0.951	0.816	1.33625	1.63497
233	0.106	-0.004	1.213	0.951	0.817	-0.182275	0.986661
234	0.102	0.001	1.21999	0.952	0.818	2.13308	2.21854
235	0.109	0	1.22697	0.952	0.819	0.304214	1.27488
236	0.111	-0.003	1.23395	0.952	0.82	1.28366	0.00459628
237	0.108	-0.001	1.24093	0.953	0.821	1.36839	0.897253
238	0.105	0	1.24791	0.953	0.822	1.4427	2.48209
239	0.111	-0.004	1.25489	0.953	0.823	2.21079	2.19426
240	0.116	-0.004	1.26187	0.954	0.825	3.21717	1.30886
241	0.102	0	1.26885	0.954	0.825	1.92293	2.33463
242	0.108	0.001	1.27584	0.955	0.827	0.690894	2.23191
243	0.111	-0.007	1.28282	0.955	0.828	2.47031	2.65408
244	0.107	-0.004	1.2898	0.955	0.829	1.55709	2.87406
245	0.113	0.006	1.29678	0.956	0.83	1.54637	1.79241
246	0.114	0	1.30551	0.956	0.831	0.936531	0.483799
247	0.114	0.004	1.31249	0.956	0.832	1.13559	1.5156
248	0.112	0.006	1.31947	0.956	0.833	-0.618925	0.848011
249	0.109	0.002	1.32645	0.957	0.834	1.16322	2.16876
250	0.115	-0.001	1.33518	0.957	0.835	2.72698	2.32946
251	0.116	0	1.34216	0.957	0.836	1.57994	-0.0790473
252	0.112	0.004	1.34914	0.957	0.838	2.27064	-0.436901
253	0.111	0	1.35787	0.958	0.839	2.49838	1.07597
254	0.117	0.001	1.36485	0.958	0.84	1.20875	1.25317
255	0.121	0	1.37357	0.958	0.841	1.68905	1.30597
256	0.111	0	1.38056	0.958	0.842	2.38168	3.14556
257	0.113	0	1.38928	0.958	0.843	1.73626	1.73855
258	0.124	0.001	1.39626	0.959	0.844	1.2	1.1986
259	0.121	-0.001	1.40499	0.959	0.846	0.616088	1.94243
260	0.118	-0.003	1.41197	0.959	0.847	3.22928	4.13783
261	0.12	0	1.4207	0.959	0.848	0.932603	1.66068
262	0.112	0.004	1.42942	0.96	0.849	-0.176022	1.6065
263	0.105	-0.004	1.43641	0.96	0.85	1.17798	1.19335
264	0.116	-0.007	1.44513	0.96	0.851	1.84944	2.14014
265	0.119	-0.001	1.45211	0.96	0.852	1.93538	2.22625
266	0.117	-0.002	1.46084	0.96	0.854	3.21856	2.27397
267	0.109	-0.005	1.46782	0.96	0.855	1.49523	1.53818
268	0.112	0.004	1.47655	0.96	0.856	-0.278194	1.68522
269	0.119	0	1.48353	0.96	0.857	1.85633	0.141979
270	0.107	-0.001	1.49226	0.961	0.858	2.7246	1.36373
271	0.112	-0.005	1.50098	0.961	0.859	0.475278	0.374368
272	0.119	-0.001	1.50796	0.961	0.86	0.356906	1.53147
273	0.118	-0.002	1.51669	0.961	0.862	1.56963	1.68668
274	0.114	-0.004	1.52367	0.961	0.863	1.81968	0.80467
275	0.116	0.004	1.5324	0.961	0.864	-0.477257	1.27187
276	0.12	0.004	1.53938	0.961	0.865	1.66209	3.06603
277	0.117	-0.003	1.54811	0.961	0.866	2.41606	-0.452276
278	0.116	-0.003	1.55509	0.961	0.868	0.658963	1.24225
279	0.122	0.001	1.56207	0.961	0.869	1.85734	2.74004
280	0.115	-0.003	1.5708	0.961	0.87	1.86297	1.50568
281	0.108	-0.001	1.57778	0.961	0.871	1.27898	3.2317
282	0.114	-0.001	1.58476	0.961	0.872	-1.20131	1.71628
283	0.12	0.001	1.59349	0.961	0.873	2.5692	2.21016
284	0.109	-0.005	1.60047	0.961	0.874	2.66293	1.42639
285	0.113	-0.006	1.60745	0.961	0.876	3.37299	1.69863
286	0.122	0.002	1.61617	0.961	0.877	1.33967	2.17121
287	0.107	0.004	1.62316	0.961	0.878	0.971532	2.24362
288	0.107	0	1.63014	0.961	0.879	2.13258	0.592616
289	0.113	0	1.63712	0.961	0.88	1.65866	0.736204
290	0.112	0.002	1.64585	0.961	0.881	0.792213	0.540428
291	0.113	0.006	1.65283	0.96	0.882	0.754317	2.10642
292	0.113	-0.003	1.66155	0.96	0.883	2.13267	1.37519
293	0.11	0.007	1.66853	0.96	0.885	1.63729	2.44493
294	0.105	0.006	1.67552	0.96	0.886	2.17659	2.78101
295	0.103	0.001	1.6825	0.96	0.887	1.06292	1.39913
296	0.109	0.001	1.69122	0.96	0.888	0.53322	1.27206
297	0.102	-0.004	1.69821	0.96	0.889	-0.0855894	0.977672
298	0.099	-0.004	1.70519	0.96	0.89	3.68564	1.36786
299	0.105	-0.008	1.71217	0.96	0.891	1.47012	2.64964
300	0.107	-0.001	1.71915	0.959	0.892	3.70323	0.518695
301	0.105	-0.002	1.72613	0.959	0.893	2.65442	2.79812
302	0.105	-0.005	1.73486	0.959	0.894	1.43954	0.202352
303	0.108	-0.003	1.74184	0.959	0.895	0.0137609	2.70459
304	0.105	-0.003	1.74882	0.959	0.896	1.53832	4.03466
305	0.106	0	1.7558	0.959	0.897	1.17191	2.52516
306	0.099	-0.002	1.76278	0.959	0.898	2.14456	0.954483
307	0.095	-0.004	1.76976	0.958	0.899	2.99269	0.974471
308	0.094	-0.001	1.775	0.958	0.9	1.41136	1.78905
309	0.096	-0.002	1.78198	0.958	0.901	3.43753	3.43432
310	0.105	0.004	1.78896	0.958	0.902	0.497105	1.88533
311	0.098	0.007	1.79594	0.957	0.903	2.33782	0.332995
312	0.098	-0.002	1.80293	0.957	0.904	1.4145	1.36768
313	0.098	-0.005	1.80816	0.957	0.905	1.88159	1.40026
314	0.101	-0.005	1.81514	0.957	0.906	2.37855	2.33576
315	0.095	-0.003	1.82212	0.957	0.907	1.73048	0.354585
316	0.096	-0.001	1.82911	0.956	0.908	3.47504	1.88394
317	0.094	-0.007	1.83609	0.956	0.909	1.58726	1.31366
318	0.097	-0.003	1.84132	0.956	0.91	-0.340081	2.87903
319	0.095	-0.002	1.8483	0.956	0.911	1.6564	1.81324
320	0.098	0.002	1.85528	0.955	0.912	1.40619	4.41455
321	0.098	0.002	1.86227	0.955	0.913	0.212216	1.25105
322	0.099	0	1.86925	0.955	0.914	2.51506	2.24387
323	0.103	0	1.87623	0.954	0.914	1.71479	2.74326
324	0.106	0	1.88146	0.954	0.915	0.195954	1.69634
325	0.105	0	1.88845	0.954	0.916	1.41213	3.76622
326	0.098	0	1.89543	0.953	0.917	1.06703	2.25877
327	0.099	0	1.90241	0.953	0.918	0.511233	1.74465
328	0.099	0	1.90939	0.953	0.919	2.71588	4.41713
329	0.115	0	1.91463	0.953	0.921	2.17011	2.76292
330	0.114	0	1.92161	0.952	0.922	-0.348119	1.78034
331	0.104	-0.004	1.92859	0.952	0.923	0.897488	0.650516
332	0.101	-0.004	1.93557	0.952	0.924	0.134945	0.053733
333	0.102	0	1.94081	0.951	0.925	0.34916	1.26402
334	0.099	-0.002	1.94779	0.951	0.926	1.28798	1.7741
335	0.099	-0.004	1.95477	0.95	0.926	-1.50659	2.96432
336	0.106	-0.002	1.96	0.95	0.927	1.80963	1.44045
337	0.112	0.004	1.96699	0.95	0.928	0.561036	1.61836
338	0.105	0	1.97397	0.949	0.929	1.9588	2.28541
339	0.11	0.01	1.9792	0.948	0.931	2.18941	2.09642
340	0.109	0.005	1.98618	0.948	0.931	1.72972	4.46557
341	0.113	-0.002	1.99317	0.948	0.933	1.84639	0.671773
342	0.122	0.001	2.00015	0.947	0.934	0.870497	4.02799
343	0.118	-0.002	2.00538	0.947	0.935	1.57937	3.15144
344	0.126	0.002	2.01236	0.946	0.936	1.89278	0.065317
345	0.132	0.001	2.0176	0.946	0.937	1.64906	2.33733
346	0.138	-0.008	2.02458	0.945	0.938	1.35051	0.960499
347	0.142	0.003	2.03156	0.944	0.94	1.7982	1.7286
348	0.14	0.007	2.0368	0.944	0.941	0.390478	0.504087
349	0.15	-0.004	2.04378	0.943	0.942	2.38029	2.08559
350	0.158	0.011	2.05076	0.942	0.943	2.61565	2.70866
351	0.157	-0.004	2.056	0.941	0.945	0.344058	2.07017
352	0.159	-0.008	2.06298	0.941	0.946	2.71633	1.03073
353	0.159	-0.007	2.06996	0.94	0.948	2.62264	1.69664
354	0.174	-0.002	2.0752	0.939	0.949	-0.251814	2.95331
355	0.164	-0.001	2.08218	0.939	0.951	0.895123	2.40449
356	0.159	0.003	2.08741	0.938	0.952	0.393116	0.720386
357	0.184	-0.004	2.09265	0.937	0.954	1.0241	1.61077
358	0.176	-0.003	2.09789	0.936	0.955	2.10493	1.54024
359	0.17	-0.006	2.10312	0.935	0.957	0.498477	1.26813
360	0.184	0	2.10661	0.934	0.958	0.867192	1.41296
361	0.19	0.002	2.11185	0.933	0.96	0.922278	1.85124
362	0.185	0	2.11534	0.932	0.962	0.581276	0.760448
363	0.186	0.006	2.12058	0.931	0.963	1.54955	0.533051
364	0.197	-0.002	2.12407	0.93	0.965	2.00547	0.91053
365	0.199	-0.002	2.1293	0.929	0.967	1.38753	1.55713
366	0.206	0.006	2.13279	0.928	0.968	1.07472	1.6997
367	0.196	-0.001	2.13628	0.927	0.97	3.32764	1.66588
368	0.201	0.001	2.14152	0.926	0.972	0.470078	1.02688
369	0.212	0	2.14501	0.925	0.974	1.03702	1.85303
370	0.217	0.007	2.1485	0.923	0.975	0.913008	1.53408
371	0.2	0.006	2.15199	0.922	0.977	0.526804	3.85363
372	0.207	0.004	2.15548	0.921	0.979	2.06807	2.22796
373	0.206	0.002	2.15723	0.92	0.98	0.633553	2.52294
374	0.214	0.002	2.16072	0.919	0.982	0.771263	2.65848
375	0.216	0.003	2.16246	0.918	0.984	0.435088	2.94741
376	0.214	0.004	2.16595	0.916	0.986	1.44909	1.57353
377	0.222	0.005	2.1677	0.915	0.988	1.99543	1.55171
378	0.209	0	2.16944	0.914	0.989	0.568628	4.95848
379	0.22	0.002	2.17119	0.912	0.991	1.85	0.911223
380	0.227	-0.001	2.17468	0.911	0.993	0.833344	2.65294
381	0.216	-0.003	2.17643	0.91	0.995	1.45625	4.27972
382	0.224	-0.007	2.17817	0.909	0.997	1.75348	2.50283
383	0.213	0.001	2.17992	0.907	0.998	0.27456	1.63944
384	0.218	-0.003	2.18166	0.906	1	-1.84634	1.43859
385	0.228	0.003	2.18341	0.905	1.002	0.956384	2.4433
386	0.229	0	2.18341	0.903	1.004	2.39517	1.46651
387	0.223	0.005	2.18515	0.902	1.006	2.24456	1.30396
388	0.225	0	2.1869	0.901	1.008	0.71711	0.413883
389	0.233	0.006	2.1869	0.899	1.009	0.706092	0.730751
390	0.237	0.005	2.18864	0.898	1.011	1.02247	2.26343
391	0.231	-0.001	2.18864	0.896	1.013	1.37371	2.7673
392	0.236	0.003	2.19039	0.895	1.015	1.41156	2.26287
393	0.233	0	2.19039	0.894	1.017	0.428976	1.77099
394	0.238	0	2.19039	0.892	1.019	2.79201	1.18283
395	0.234	0	2.19039	0.891	1.021	1.51945	2.11638
396	0.246	0.005	2.19213	0.889	1.023	0.770072	3.93765
397	0.246	0.005	2.19213	0.888	1.025	-0.115281	0.757717
398	0.246	0.004	2.19213	0.886	1.027	0.927788	2.88941
399	0.248	0.006	2.19388	0.885	1.029	1.2944	2.96838
400	0.253	-0.001	2.19388	0.883	1.031	0.587271	1.81584
401	0.258	0.008	2.19562	0.882	1.033	3.60592	2.49218
402	0.253	0.002	2.19562	0.88	1.035	1.10713	2.61961
403	0.264	0.006	2.19737	0.879	1.037	1.61156	1.80461
404	0.269	0.003	2.19737	0.877	1.039	2.38765	1.61135
405	0.271	0.001	2.19911	0.875	1.042	1.72467	1.90573
406	0.278	0.007	2.19911	0.874	1.044	0.26803	2.6937
407	0.288	0.005	2.20086	0.872	1.046	1.98317	2.20413
408	0.287	0.005	2.20261	0.87	1.049	2.12932	0.379761
409	0.296	0.006	2.20435	0.869	1.051	2.43243	1.16659
410	0.308	0.001	2.20435	0.867	1.053	1.63674	1.66652
411	0.315	-0.003	2.2061	0.865	1.056	2.18651	3.17375
412	0.317	0.001	2.20784	0.863	1.058	2.12026	1.05783
413	0.33	0.013	2.20959	0.861	1.061	-0.851733	2.09541
414	0.333	0.003	2.21133	0.859	1.064	1.98507	0.549671
415	0.343	-0.008	2.21308	0.857	1.066	1.76945	1.85831
416	0.348	0.005	2.21482	0.855	1.069	2.76049	0.79572
417	0.349	-0.004	2.21657	0.852	1.072	1.48056	1.51065
418	0.363	-0.004	2.21831	0.85	1.075	2.54875	2.10399
